FiscalQuarterYear,FiscalMonthYear,CalMonth,TxnDate,Sub_Theater,Region,ProductGroup,ProductLineCode,ORDER_TYPE,Booking_Quantity,Bookings,TOT_LIST_PR_USD_AM
2019 Q2,2019 5,Mar,3/29/2020,North America,Canada,WIR,I5,SH,1385,414177.8,894864.87
2019 Q2,2019 5,Mar,3/14/2020,North America,Canada,WIR,I5,ZCR,0,-305.41,-643
2019 Q2,2019 5,Mar,3/28/2020,North America,Canada,WIR,I5,ZDR,0,305.41,643
2019 Q2,2019 5,Mar,3/21/2020,North America,U.S. Central,WIR,I5,SH,1827,448795.93,983644
2019 Q2,2019 5,Mar,3/17/2020,North America,U.S. Central,WIR,I5,ZCMN,1,0,0
2019 Q2,2019 5,Mar,2/29/2020,North America,U.S. Central,WIR,I5,ZCRN,71,-256.15,-256.15
2019 Q2,2019 5,Mar,2/29/2020,North America,U.S. Central,WIR,I5,ZOR,72,22347.84,56890.14
2019 Q2,2019 5,Mar,3/18/2020,North America,U.S. East,WIR,I5,SH,1784,559180.17,1244530
2019 Q2,2019 5,Mar,3/13/2020,North America,U.S. East,WIR,I5,ZCRN,152,-260.75,-223.98
2019 Q2,2019 5,Mar,3/27/2020,North America,U.S. East,WIR,I5,ZCRP,5,0,0
2019 Q2,2019 5,Mar,3/24/2020,North America,U.S. East,WIR,I5,ZOR,203,39421.9,101821.44
2019 Q2,2019 5,Mar,3/26/2020,North America,U.S. East,WIR,I5,ZRE,0,0,0
2019 Q2,2019 5,Mar,03-04-2020,North America,U.S. West,WIR,I5,SH,1055,328665.93,699871
2019 Q2,2019 5,Mar,03-12-2020,North America,U.S. West,WIR,I5,ZCRN,21,-180.45,-180.45
2019 Q2,2019 5,Mar,03-11-2020,North America,U.S. West,WIR,I5,ZOR,3,769,990.98
2019 Q2,2019 5,Mar,3/30/2020,North America,US-HSE,WIR,I5,SH,2,267.5,535
2019 Q1,2019 1,Nov,11/22/2019,North America,Canada,WIRL,3P,SH,20,1987.94,5224.6
2019 Q1,2019 1,Nov,11-05-2019,North America,U.S. Central,WIRL,3P,SH,42,1819.2,5220
2019 Q1,2019 1,Nov,11/28/2019,North America,U.S. Central,WIRL,3P,ZCRN,13,0,0
2019 Q1,2019 1,Nov,11-08-2019,North America,U.S. East,WIRL,3P,SH,94,9011.37,22855
2019 Q1,2019 1,Nov,11-01-2019,North America,U.S. East,WIRL,3P,ZCRN,-3,-1725.96,-2157.45
2019 Q1,2019 1,Nov,11/15/2019,North America,U.S. West,WIRL,3P,SH,18,1610.65,4535
2019 Q1,2019 1,Nov,11/20/2019,North America,Canada,WIRL,VL,SH,18578,2382831.61,8159271.94
2019 Q1,2019 1,Nov,11/25/2019,North America,Canada,WIRL,VL,ZCRN,7,0,0
2019 Q1,2019 1,Nov,11/17/2019,North America,Canada,WIRL,VL,ZDR,0,4471.15,47047.7
2019 Q1,2019 1,Nov,11/20/2019,North America,Canada,WIRL,VL,ZOR,5059,184172.09,740417.91
2019 Q1,2019 1,Nov,11-05-2019,North America,U.S. Central,WIRL,VL,SH,30607,5730820.46,17332830.88
2019 Q1,2019 1,Nov,11/28/2019,North America,U.S. Central,WIRL,VL,ZCRN,17,0,0
2019 Q1,2019 1,Nov,11-08-2019,North America,U.S. Central,WIRL,VL,ZOR,501,471322.53,643434.83
2019 Q1,2019 1,Nov,11-11-2019,North America,U.S. Central,WIRL,VL,ZRE,-1,-920.25,-920.25
2019 Q1,2019 1,Nov,11/24/2019,North America,U.S. East,WIRL,VL,SH,54220,9322978.48,29166183.26
2019 Q1,2019 1,Nov,11-05-2019,North America,U.S. East,WIRL,VL,ZCRN,81,0,450.94
2019 Q1,2019 1,Nov,11/25/2019,North America,U.S. East,WIRL,VL,ZDR,0,1521,5070
2019 Q1,2019 1,Nov,11/23/2019,North America,U.S. East,WIRL,VL,ZOR,2032,765402.57,1858639.68
2019 Q1,2019 1,Nov,11/16/2019,North America,U.S. East,WIRL,VL,ZRE,-23,-8074,-20185
2019 Q1,2019 1,Nov,11-12-2019,North America,U.S. Federal,WIRL,VL,SH,14469,2394698.86,7701429.96
2019 Q1,2019 1,Nov,11-09-2019,North America,U.S. Federal,WIRL,VL,ZCR,0,-290482.5,-528150
2019 Q1,2019 1,Nov,11-07-2019,North America,U.S. Federal,WIRL,VL,ZDR,0,290482.5,528150
2019 Q1,2019 1,Nov,11-09-2019,North America,U.S. Federal,WIRL,VL,ZOR,96,3600,7200
2019 Q1,2019 1,Nov,11/18/2019,North America,U.S. West,WIRL,VL,SH,32038,4921881.15,14452272.94
2019 Q1,2019 1,Nov,11-12-2019,North America,U.S. West,WIRL,VL,ZCR,-9,-4878.6,-13938.86
2019 Q1,2019 1,Nov,11/19/2019,North America,U.S. West,WIRL,VL,ZCRN,2,0,0
2019 Q1,2019 1,Nov,11/13/2019,North America,U.S. West,WIRL,VL,ZDR,0,8305,22410
2019 Q1,2019 1,Nov,11-06-2019,North America,U.S. West,WIRL,VL,ZOR,2640,541931.62,1464353.78
2019 Q1,2019 1,Nov,11/22/2019,North America,U.S. West,WIRL,VL,ZRE,-2,0,0
2019 Q1,2019 1,Nov,11/15/2019,North America,US-HSE,WIRL,VL,ZCRN,1,0,0
2019 Q1,2019 1,Nov,11-11-2019,North America,US-HSE,WIRL,VL,ZOR,53,0,55385
2019 Q1,2019 2,Dec,12/26/2019,North America,Canada,WIRL,3P,SH,6,561.56,1548.54
2019 Q1,2019 2,Dec,12/20/2019,North America,U.S. Central,WIRL,3P,SH,164,3045.7,8680
2019 Q1,2019 2,Dec,12-07-2019,North America,U.S. Central,WIRL,3P,ZCRN,117,0,0
2019 Q1,2019 2,Dec,12/15/2019,North America,U.S. Central,WIRL,3P,ZCRP,1,0,0
2019 Q1,2019 2,Dec,12/26/2019,North America,U.S. East,WIRL,3P,SH,38,4354.3,9705
2019 Q1,2019 2,Dec,12/15/2019,North America,U.S. East,WIRL,3P,ZCRN,20,-1243.8,-1625.89
2019 Q1,2019 2,Dec,12-01-2019,North America,U.S. Federal,WIRL,3P,ZCRN,2,0,0
2019 Q1,2019 2,Dec,12/18/2019,North America,U.S. West,WIRL,3P,SH,65,2873.46,8060
2019 Q1,2019 2,Dec,12/28/2019,North America,U.S. West,WIRL,3P,ZCRN,-6,-1689.84,-3048
2019 Q1,2019 2,Dec,12/19/2019,North America,Canada,WIRL,VL,SH,22590,2273195.76,7943303.73
2019 Q1,2019 2,Dec,12/31/2019,North America,Canada,WIRL,VL,ZCR,0,-6172.98,-18551.57
2019 Q1,2019 2,Dec,12/20/2019,North America,Canada,WIRL,VL,ZCRN,183,-2785.73,-3666.18
2019 Q1,2019 2,Dec,12/28/2019,North America,Canada,WIRL,VL,ZDR,0,5270.2,89791.26
2019 Q1,2019 2,Dec,12-08-2019,North America,Canada,WIRL,VL,ZOR,10362,70994.85,1045516.5
2019 Q1,2019 2,Dec,12-12-2019,North America,U.S. Central,WIRL,VL,SH,52020,8459653.78,25334606.66
2019 Q1,2019 2,Dec,12/22/2019,North America,U.S. Central,WIRL,VL,ZCR,0,-347352.06,-735290
2019 Q1,2019 2,Dec,12/24/2019,North America,U.S. Central,WIRL,VL,ZCRN,-277,-21770.55,-32364.59
2019 Q1,2019 2,Dec,12-10-2019,North America,U.S. Central,WIRL,VL,ZDR,0,357980.28,764316.57
2019 Q1,2019 2,Dec,12-03-2019,North America,U.S. Central,WIRL,VL,ZOR,503,239546.35,465385.27
2019 Q1,2019 2,Dec,12/27/2019,North America,U.S. East,WIRL,VL,SH,56810,8539591.21,26840365.78
2019 Q1,2019 2,Dec,12/27/2019,North America,U.S. East,WIRL,VL,ZCR,0,-10764.18,-18229.34
2019 Q1,2019 2,Dec,12/29/2019,North America,U.S. East,WIRL,VL,ZCRN,45,-9.12,-12
2019 Q1,2019 2,Dec,12-05-2019,North America,U.S. East,WIRL,VL,ZDR,0,10708.1,22469.34
2019 Q1,2019 2,Dec,12/26/2019,North America,U.S. East,WIRL,VL,ZOR,443,134052.51,345911.86
2019 Q1,2019 2,Dec,12/30/2019,North America,U.S. Federal,WIRL,VL,SH,13118,2029433.84,6411863.86
2019 Q1,2019 2,Dec,12/13/2019,North America,U.S. Federal,WIRL,VL,ZDR,0,5527.5,17345
2019 Q1,2019 2,Dec,12/23/2019,North America,U.S. Federal,WIRL,VL,ZOR,6000,356000,890000
2019 Q1,2019 2,Dec,12-09-2019,North America,U.S. West,WIRL,VL,SH,40570,7523852.87,21983202.74
2019 Q1,2019 2,Dec,12/17/2019,North America,U.S. West,WIRL,VL,ZCRN,9,0,0
2019 Q1,2019 2,Dec,12-05-2019,North America,U.S. West,WIRL,VL,ZOR,5784,1134707.45,4208034.49
2019 Q1,2019 2,Dec,12/27/2019,North America,U.S. West,WIRL,VL,ZRE,-7,-1686.3,-2555
2019 Q1,2019 2,Dec,12/26/2019,North America,US-HSE,WIRL,VL,SH,4,46.88,104.16
2019 Q1,2019 3,Jan,1/22/2020,North America,Canada,WIRL,3P,SH,10,915,2555.9
2019 Q1,2019 3,Jan,1/26/2020,North America,U.S. Central,WIRL,3P,SH,106,2513.14,7175
2019 Q1,2019 3,Jan,1/16/2020,North America,U.S. Central,WIRL,3P,ZCRN,10,0,0
2019 Q1,2019 3,Jan,01-01-2020,North America,U.S. East,WIRL,3P,SH,18,1161.24,3330
2019 Q1,2019 3,Jan,1/20/2020,North America,U.S. East,WIRL,3P,ZCRN,23,0,0
2019 Q1,2019 3,Jan,1/31/2020,North America,U.S. East,WIRL,3P,ZOR,30,2572.5,7500
2019 Q1,2019 3,Jan,01-05-2020,North America,U.S. West,WIRL,3P,SH,8,249.99,710
2019 Q1,2019 3,Jan,01-11-2020,North America,U.S. West,WIRL,3P,ZCRN,3,0,0
2019 Q1,2019 3,Jan,1/23/2020,North America,US-HSE,WIRL,3P,SH,4,39.35,120
2019 Q1,2019 3,Jan,01-07-2020,North America,Canada,WIRL,VL,SH,16694,2559807.37,8100513.73
2019 Q1,2019 3,Jan,1/28/2020,North America,Canada,WIRL,VL,ZDR,0,4381.19,25929.71
2019 Q1,2019 3,Jan,1/24/2020,North America,Canada,WIRL,VL,ZOR,63,3173.81,8828.25
2019 Q1,2019 3,Jan,01-01-2020,North America,U.S. Central,WIRL,VL,SH,65617,8881079.67,28876989.64
2019 Q1,2019 3,Jan,01-05-2020,North America,U.S. Central,WIRL,VL,ZCRN,101,-1730.33,-1695.28
2019 Q1,2019 3,Jan,1/30/2020,North America,U.S. Central,WIRL,VL,ZOR,1687,391296.65,1483677.92
2019 Q1,2019 3,Jan,1/27/2020,North America,U.S. East,WIRL,VL,SH,37672,6540335.56,18685374.04
2019 Q1,2019 3,Jan,01-01-2020,North America,U.S. East,WIRL,VL,ZCR,0,-8074,-20185
2019 Q1,2019 3,Jan,1/17/2020,North America,U.S. East,WIRL,VL,ZCRN,64,-13675.68,-38694.22
2019 Q1,2019 3,Jan,1/24/2020,North America,U.S. East,WIRL,VL,ZDR,0,103741,165135
2019 Q1,2019 3,Jan,1/30/2020,North America,U.S. East,WIRL,VL,ZOR,2075,545319.94,1385497.95
2019 Q1,2019 3,Jan,1/20/2020,North America,U.S. East,WIRL,VL,ZRE,-18,-4803.66,-13455
2019 Q1,2019 3,Jan,1/15/2020,North America,U.S. Federal,WIRL,VL,SH,8650,1380367.23,3208369.89
2019 Q1,2019 3,Jan,01-06-2020,North America,U.S. Federal,WIRL,VL,ZCRN,23,0,0
2019 Q1,2019 3,Jan,1/28/2020,North America,U.S. Federal,WIRL,VL,ZOR,355,96660,216840
2019 Q1,2019 3,Jan,1/15/2020,North America,U.S. West,WIRL,VL,SH,38038,4749465.13,15093620.29
2019 Q1,2019 3,Jan,1/17/2020,North America,U.S. West,WIRL,VL,ZCR,0,-1278.4,-3995
2019 Q1,2019 3,Jan,1/26/2020,North America,U.S. West,WIRL,VL,ZCRN,-1882,-12925.94,-37316.3
2019 Q1,2019 3,Jan,1/16/2020,North America,U.S. West,WIRL,VL,ZDR,0,58858.8,89180
2019 Q1,2019 3,Jan,1/14/2020,North America,U.S. West,WIRL,VL,ZOR,7004,673682.97,2925778.94
2019 Q1,2019 3,Jan,1/18/2020,North America,US-HSE,WIRL,VL,SH,56,26681.75,69354.66
2019 Q2,2019 4,Feb,02-06-2020,North America,Canada,WIRL,3P,SH,18,325.6,925.34
2019 Q2,2019 4,Feb,02-06-2020,North America,U.S. Central,WIRL,3P,SH,19,1461.95,4095
2019 Q2,2019 4,Feb,2/26/2020,North America,U.S. Central,WIRL,3P,ZCRN,9,0,0
2019 Q2,2019 4,Feb,02-11-2020,North America,U.S. Central,WIRL,3P,ZOR,30,2572.5,7500
2019 Q2,2019 4,Feb,02-07-2020,North America,U.S. East,WIRL,3P,SH,47,3585.37,10105
2019 Q2,2019 4,Feb,2/22/2020,North America,U.S. East,WIRL,3P,ZCRN,60,0,0
2019 Q2,2019 4,Feb,02-10-2020,North America,U.S. East,WIRL,3P,ZRE,-4,-214.5,-340
2019 Q2,2019 4,Feb,02-02-2020,North America,U.S. West,WIRL,3P,SH,38,1629.99,4665
2019 Q2,2019 4,Feb,2/24/2020,North America,U.S. West,WIRL,3P,ZCRN,21,0,0
2019 Q2,2019 4,Feb,02-01-2020,North America,Canada,WIRL,VL,SH,15503,1971878.38,5915493.73
2019 Q2,2019 4,Feb,02-10-2020,North America,Canada,WIRL,VL,ZCR,0,-4426.84,-26163.77
2019 Q2,2019 4,Feb,2/27/2020,North America,Canada,WIRL,VL,ZCRN,-37,-6355.01,-8361.85
2019 Q2,2019 4,Feb,2/17/2020,North America,Canada,WIRL,VL,ZDR,0,5273.24,30886.28
2019 Q2,2019 4,Feb,2/15/2020,North America,Canada,WIRL,VL,ZOR,4536,235089.29,671676.09
2019 Q2,2019 4,Feb,2/25/2020,North America,U.S. Central,WIRL,VL,SH,58335,7930652.05,23593295.71
2019 Q2,2019 4,Feb,2/22/2020,North America,U.S. Central,WIRL,VL,ZCR,0,-2434297.8,-6480629.14
2019 Q2,2019 4,Feb,2/18/2020,North America,U.S. Central,WIRL,VL,ZCRN,205,-1657.32,-1977.48
2019 Q2,2019 4,Feb,2/21/2020,North America,U.S. Central,WIRL,VL,ZDR,0,2139747.8,6480629.14
2019 Q2,2019 4,Feb,2/18/2020,North America,U.S. Central,WIRL,VL,ZOR,1992,364924.79,1101672.07
2019 Q2,2019 4,Feb,02-01-2020,North America,U.S. Central,WIRL,VL,ZRE,-7,-13632.3,-36620
2019 Q2,2019 4,Feb,2/21/2020,North America,U.S. East,WIRL,VL,SH,139821,8032708.56,38862871.12
2019 Q2,2019 4,Feb,2/24/2020,North America,U.S. East,WIRL,VL,ZCRN,141,-320.76,-426.6
2019 Q2,2019 4,Feb,2/13/2020,North America,U.S. East,WIRL,VL,ZOR,679,165573.04,400581.6
2019 Q2,2019 4,Feb,02-09-2020,North America,U.S. East,WIRL,VL,ZRE,-6,-998.85,-2182.56
2019 Q2,2019 4,Feb,2/21/2020,North America,U.S. Federal,WIRL,VL,SH,4409,778311.79,2398999.87
2019 Q2,2019 4,Feb,2/23/2020,North America,U.S. Federal,WIRL,VL,ZCRN,23,0,0
2019 Q2,2019 4,Feb,02-05-2020,North America,U.S. Federal,WIRL,VL,ZOR,422,104416.3,217335
2019 Q2,2019 4,Feb,2/18/2020,North America,U.S. West,WIRL,VL,SH,61269,6326731.32,21742683.5
2019 Q2,2019 4,Feb,2/24/2020,North America,U.S. West,WIRL,VL,ZCR,0,-93441.06,-175690
2019 Q2,2019 4,Feb,02-07-2020,North America,U.S. West,WIRL,VL,ZCRN,178,-2185.56,11569.44
2019 Q2,2019 4,Feb,2/23/2020,North America,U.S. West,WIRL,VL,ZDR,0,97925.85,180175
2019 Q2,2019 4,Feb,2/18/2020,North America,U.S. West,WIRL,VL,ZOR,20656,1447715.37,4280990.1
2019 Q2,2019 4,Feb,02-03-2020,North America,U.S. West,WIRL,VL,ZRE,-28,-17377.8,-26330
2019 Q2,2019 4,Feb,02-06-2020,North America,US-HSE,WIRL,VL,SH,-12,-4310.52,-12540
2019 Q2,2019 5,Mar,3/16/2020,North America,Canada,WIRL,3P,SH,28,1496.08,4244.73
2019 Q2,2019 5,Mar,03-03-2020,North America,U.S. Central,WIRL,3P,SH,76,2465.94,6980
2019 Q2,2019 5,Mar,3/21/2020,North America,U.S. Central,WIRL,3P,ZCRN,6,0,0
2019 Q2,2019 5,Mar,3/27/2020,North America,U.S. East,WIRL,3P,SH,25,1585.25,4510
2019 Q2,2019 5,Mar,3/20/2020,North America,U.S. East,WIRL,3P,ZCRN,5,0,0
2019 Q2,2019 5,Mar,3/29/2020,North America,U.S. East,WIRL,3P,ZDR,0,214.5,340
2019 Q2,2019 5,Mar,03-05-2020,North America,U.S. East,WIRL,3P,ZOR,6,693.88,1299.42
2019 Q2,2019 5,Mar,03-07-2020,North America,U.S. West,WIRL,3P,SH,39,2773.96,7750
2019 Q2,2019 5,Mar,3/29/2020,North America,Canada,WIRL,VL,SH,23382,4542099.15,13701546.52
2019 Q2,2019 5,Mar,3/15/2020,North America,Canada,WIRL,VL,ZCRN,835,0,0
2019 Q2,2019 5,Mar,03-04-2020,North America,Canada,WIRL,VL,ZDR,0,173259.97,824088.75
2019 Q2,2019 5,Mar,03-07-2020,North America,Canada,WIRL,VL,ZOR,398,55906.45,201206.98
2019 Q2,2019 5,Mar,3/18/2020,North America,U.S. Central,WIRL,VL,SH,44646,8476636.04,25171295.97
2019 Q2,2019 5,Mar,03-11-2020,North America,U.S. Central,WIRL,VL,ZCRN,10,0,0
2019 Q2,2019 5,Mar,03-08-2020,North America,U.S. Central,WIRL,VL,ZDR,0,1735.8,2630
2019 Q2,2019 5,Mar,03-05-2020,North America,U.S. Central,WIRL,VL,ZOR,2112,308839.85,1179167
2019 Q2,2019 5,Mar,03-03-2020,North America,U.S. East,WIRL,VL,SH,58000,8801171.91,26809449.26
2019 Q2,2019 5,Mar,3/30/2020,North America,U.S. East,WIRL,VL,ZCRN,278,-64669.92,-85327.08
2019 Q2,2019 5,Mar,03-10-2020,North America,U.S. East,WIRL,VL,ZDR,0,9039.54,23183
2019 Q2,2019 5,Mar,03-12-2020,North America,U.S. East,WIRL,VL,ZOR,7230,884825.56,3102161.39
2019 Q2,2019 5,Mar,03-07-2020,North America,U.S. East,WIRL,VL,ZOTM,1,0,0
2019 Q2,2019 5,Mar,03-12-2020,North America,U.S. East,WIRL,VL,ZRE,-36,0,-10620
2019 Q2,2019 5,Mar,3/20/2020,North America,U.S. Federal,WIRL,VL,SH,18668,1946110.54,4940914.69
2019 Q2,2019 5,Mar,3/16/2020,North America,U.S. Federal,WIRL,VL,ZCRN,1,0,0
2019 Q2,2019 5,Mar,3/25/2020,North America,U.S. Federal,WIRL,VL,ZOR,199,49980.35,90985.6
2019 Q2,2019 5,Mar,3/23/2020,North America,U.S. West,WIRL,VL,SH,29096,4531909.22,12711424.61
2019 Q2,2019 5,Mar,03-02-2020,North America,U.S. West,WIRL,VL,ZCR,0,-179.4,-345
2019 Q2,2019 5,Mar,2/29/2020,North America,U.S. West,WIRL,VL,ZCRN,-218,-6108.9,-8108.76
2019 Q2,2019 5,Mar,3/16/2020,North America,U.S. West,WIRL,VL,ZDR,0,17377.8,26330
2019 Q2,2019 5,Mar,03-11-2020,North America,U.S. West,WIRL,VL,ZOR,10958,1008938.05,2960852.4
2019 Q2,2019 5,Mar,03-11-2020,North America,US-HSE,WIRL,VL,SH,25,5374.75,18250
2019 Q1,2019 1,Nov,11/15/2019,APJ,India,DCS,1U,SH,2,1472.97,9350.33
2019 Q1,2019 1,Nov,11/28/2019,APJ,SEA & Taiwan,DCS,1U,SH,40,51274.14,183620.43
2019 Q1,2019 1,Nov,11/17/2019,APJ,SEA & Taiwan,DCS,FA,SH,2,5814.68,26185.2
2019 Q1,2019 1,Nov,11-02-2019,APJ,India,DCS,I6,SH,2,8205.3,66783.46
2019 Q1,2019 1,Nov,11/15/2019,APJ,SEA & Taiwan,DCS,I6,SH,19,89832.27,387208.07
2019 Q1,2019 1,Nov,11/20/2019,APJ,SEA & Taiwan,DCS,I6,ZOR,2,32443.66,113837.41
2019 Q1,2019 1,Nov,11/20/2019,APJ,India,DCS,L1,SH,10,54239.88,93843.8
2019 Q1,2019 1,Nov,11/22/2019,APJ,China,DCS,NT,ZOR,32,16996.54,363648.63
2019 Q1,2019 1,Nov,11/17/2019,APJ,Hong Kong/Macau,DCS,NT,ZOR,24,7036.37,19271.43
2019 Q1,2019 1,Nov,11/26/2019,APJ,India,DCS,NT,SH,616,192599.86,1601445.51
2019 Q1,2019 1,Nov,11/23/2019,APJ,India,DCS,NT,ZOR,14,6624.41,7385.28
2019 Q1,2019 1,Nov,11/18/2019,APJ,Japan,DCS,NT,SH,409,351988,1481251.59
2019 Q1,2019 1,Nov,11-03-2019,APJ,Japan,DCS,NT,ZCR,0,-20529.1,-93550.5
2019 Q1,2019 1,Nov,11-03-2019,APJ,Japan,DCS,NT,ZDR,0,20388.52,93550.5
2019 Q1,2019 1,Nov,11-06-2019,APJ,Japan,DCS,NT,ZOR,318,282365.46,1233768.44
2019 Q1,2019 1,Nov,11-08-2019,APJ,Korea,DCS,NT,SH,145,85699.21,486262.86
2019 Q1,2019 1,Nov,11/25/2019,APJ,Korea,DCS,NT,ZOR,25,10184.42,48033.27
2019 Q1,2019 1,Nov,11-07-2019,APJ,SEA & Taiwan,DCS,NT,SH,1987,1165206.32,6989343.34
2019 Q1,2019 1,Nov,11/29/2019,APJ,SEA & Taiwan,DCS,NT,ZOR,275,141320.23,642653.06
2019 Q1,2019 1,Nov,11/17/2019,APJ,South Pacific,DCS,NT,SH,276,218889.79,800361.06
2019 Q1,2019 1,Nov,11/28/2019,APJ,South Pacific,DCS,NT,ZCR,0,-9472.74,-27064.93
2019 Q1,2019 1,Nov,11-01-2019,APJ,South Pacific,DCS,NT,ZDR,0,9472.74,27064.93
2019 Q1,2019 1,Nov,11/16/2019,APJ,South Pacific,DCS,NT,ZOR,190,120082.28,456619.1
2019 Q1,2019 1,Nov,11/18/2019,APJ,South Pacific,DCS,NT,ZRE,-40,-6286.52,-22459.42
2019 Q1,2019 2,Dec,12/30/2019,APJ,SEA & Taiwan,DCS,1U,SH,13,27650.51,96728.03
2019 Q1,2019 2,Dec,12-02-2019,APJ,SEA & Taiwan,DCS,1U,ZOR,3,3414,11380
2019 Q1,2019 2,Dec,12-01-2019,APJ,South Pacific,DCS,1U,ZOR,1,981.96,2805.59
2019 Q1,2019 2,Dec,12/16/2019,APJ,South Pacific,DCS,FA,ZCR,0,-56923.74,-189745.99
2019 Q1,2019 2,Dec,12-06-2019,APJ,South Pacific,DCS,FA,ZDR,0,56923.74,189745.99
2019 Q1,2019 2,Dec,12/30/2019,APJ,South Pacific,DCS,FA,ZOR,2,9544.06,31813.56
2019 Q1,2019 2,Dec,12/24/2019,APJ,India,DCS,I6,SH,74,237578.2,1461609
2019 Q1,2019 2,Dec,12-09-2019,APJ,Korea,DCS,I6,SH,12,29267.42,240682.68
2019 Q1,2019 2,Dec,12-07-2019,APJ,SEA & Taiwan,DCS,I6,SH,76,155444.96,1721353.34
2019 Q1,2019 2,Dec,12/18/2019,APJ,SEA & Taiwan,DCS,I6,ZOR,0,0,0
2019 Q1,2019 2,Dec,12/27/2019,APJ,India,DCS,L1,SH,2,11557.46,19926.66
2019 Q1,2019 2,Dec,12/26/2019,APJ,Japan,DCS,L1,ZOR,35,36900.66,61501.1
2019 Q1,2019 2,Dec,12/29/2019,APJ,South Pacific,DCS,L1,ZOR,8085,1169964.39,3754586.78
2019 Q1,2019 2,Dec,12/21/2019,APJ,China,DCS,NT,ZOR,47,12790.74,296247.9
2019 Q1,2019 2,Dec,12/22/2019,APJ,Hong Kong/Macau,DCS,NT,ZOR,12,3518.19,9635.71
2019 Q1,2019 2,Dec,12/14/2019,APJ,India,DCS,NT,SH,392,335744.04,1410249.01
2019 Q1,2019 2,Dec,12/25/2019,APJ,India,DCS,NT,ZCR,0,-5739.53,-29226.64
2019 Q1,2019 2,Dec,12-04-2019,APJ,India,DCS,NT,ZCRN,180,0,0
2019 Q1,2019 2,Dec,12-02-2019,APJ,India,DCS,NT,ZDR,0,5739.53,29226.64
2019 Q1,2019 2,Dec,12/21/2019,APJ,India,DCS,NT,ZOR,126,77262.15,359954.78
2019 Q1,2019 2,Dec,12/29/2019,APJ,Japan,DCS,NT,SH,423,326010,1485023.04
2019 Q1,2019 2,Dec,12-01-2019,APJ,Japan,DCS,NT,ZCR,0,-16231.35,0
2019 Q1,2019 2,Dec,12-07-2019,APJ,Japan,DCS,NT,ZOR,148,137533.95,661938.06
2019 Q1,2019 2,Dec,12-09-2019,APJ,Japan,DCS,NT,ZRE,-2,-1147.9,-1147.9
2019 Q1,2019 2,Dec,12/20/2019,APJ,Korea,DCS,NT,SH,336,150112.03,834349.08
2019 Q1,2019 2,Dec,12-03-2019,APJ,Korea,DCS,NT,ZOR,460,298170.75,1365650.01
2019 Q1,2019 2,Dec,12/31/2019,APJ,SEA & Taiwan,DCS,NT,SH,3933,2004556.92,13675562.16
2019 Q1,2019 2,Dec,12/25/2019,APJ,SEA & Taiwan,DCS,NT,ZOR,105,69456.66,205923.68
2019 Q1,2019 2,Dec,12-06-2019,APJ,South Pacific,DCS,NT,SH,72,34300.24,132247.54
2019 Q1,2019 2,Dec,12-03-2019,APJ,South Pacific,DCS,NT,ZCR,0,-33504.16,-111680.74
2019 Q1,2019 2,Dec,12/26/2019,APJ,South Pacific,DCS,NT,ZDR,0,33504.16,111680.74
2019 Q1,2019 2,Dec,12/18/2019,APJ,South Pacific,DCS,NT,ZOR,323,226062.3,702235.19
2019 Q1,2019 3,Jan,01-08-2020,APJ,SEA & Taiwan,DCS,1U,SH,5,4189.65,20636.93
2019 Q1,2019 3,Jan,01-03-2020,APJ,South Pacific,DCS,1U,SH,2,2787.58,7964.53
2019 Q1,2019 3,Jan,01-06-2020,APJ,SEA & Taiwan,DCS,FA,SH,0,0,0
2019 Q1,2019 3,Jan,01-12-2020,APJ,India,DCS,I6,SH,38,137434,881858
2019 Q1,2019 3,Jan,1/20/2020,APJ,Korea,DCS,I6,SH,19,85521.88,510049
2019 Q1,2019 3,Jan,1/17/2020,APJ,Korea,DCS,I6,ZOR,6,43448.83,362071.89
2019 Q1,2019 3,Jan,01-06-2020,APJ,SEA & Taiwan,DCS,I6,SH,2,14584.38,300708.68
2019 Q1,2019 3,Jan,1/25/2020,APJ,India,DCS,L1,SH,2,11491.52,20044.36
2019 Q1,2019 3,Jan,1/14/2020,APJ,South Pacific,DCS,L1,ZOR,0,0,0
2019 Q1,2019 3,Jan,1/18/2020,APJ,China,DCS,NT,ZOR,115,16377.71,382503.05
2019 Q1,2019 3,Jan,1/16/2020,APJ,Hong Kong/Macau,DCS,NT,SH,61,11505.38,19836.34
2019 Q1,2019 3,Jan,01-07-2020,APJ,Hong Kong/Macau,DCS,NT,ZOR,8,307.12,7816
2019 Q1,2019 3,Jan,01-09-2020,APJ,India,DCS,NT,SH,1065,792702.01,3341043.7
2019 Q1,2019 3,Jan,1/20/2020,APJ,India,DCS,NT,ZOR,160,197884.67,657900.89
2019 Q1,2019 3,Jan,1/22/2020,APJ,Japan,DCS,NT,SH,718,718573,3429847.1
2019 Q1,2019 3,Jan,01-04-2020,APJ,Japan,DCS,NT,ZCR,0,-2372.52,0
2019 Q1,2019 3,Jan,1/17/2020,APJ,Japan,DCS,NT,ZOR,80,54157.48,218428.04
2019 Q1,2019 3,Jan,1/19/2020,APJ,Korea,DCS,NT,SH,124,87122.72,501998.68
2019 Q1,2019 3,Jan,01-10-2020,APJ,Korea,DCS,NT,ZOR,324,160855.97,836062.03
